Tanggal,Brand,Model,Segment_Fuel,Aktual
2017-04-01,Chevrolet,All-New Colorado,Bensin (ICE),0
2017-04-01,Chevrolet,Aveo 1.4 LT,Bensin (ICE),0
2017-04-01,Chevrolet,Captiva 2.0 Dsl,Bensin (ICE),39
2017-04-01,Chevrolet,Captiva 2.4 AT,Bensin (ICE),0
2017-04-01,Chevrolet,Colorado Crew Cab 2.5,Bensin (ICE),0
2017-04-01,Chevrolet,Orlando 1.8L,Bensin (ICE),16
2017-04-01,Chevrolet,Spark 1.4L,Bensin (ICE),18
2017-04-01,Chevrolet,Trailblazer,Bensin (ICE),67
2017-04-01,Chevrolet,Trax 1.4L,Bensin (ICE),238
2017-04-01,Daihatsu,All New Sirion 1.3,Bensin (ICE),100
